==============================================================================
==============================================================================
Fri. Jul. 18 2014                  LANDSAT 1                       Time: 18:14
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101407172653_00681                          Path / Row - 36 / 32
Reference Image: L11XXX1173191170101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 72.9%
Rank   2 -- 27.1%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0360323998   39.95694   -105.68092     0.09      0.20     0.22     1 
0360323999   39.95717   -105.64159     0.08      0.06     0.10     1 
0360324000   39.95738   -105.60225     0.02      0.06     0.07     1 
0360324001   39.95757   -105.56291     0.16     -0.04     0.17     1 
0360324004   39.95809   -105.44490     0.16      0.04     0.17     1 
0360324005   39.95823   -105.40556     0.27      0.09     0.28     1 
0360324007   39.95848   -105.32689     0.15      0.47     0.49     1 
0360324008   39.95858   -105.28755     0.36      0.23     0.43     1 
0360324054   39.92420   -106.42764     0.31     -0.21     0.38     1 
0360324065   39.92872   -105.99521     0.40      0.01     0.41     1 
0360324066   39.92905   -105.95589     0.33      0.08     0.34     1 
0360324067   39.92937   -105.91658     0.36      0.14     0.39     1 
0360324068   39.92967   -105.87726     0.46      0.05     0.46     1 
0360324069   39.92996   -105.83794     0.16      0.01     0.16     1 
0360324070   39.93024   -105.79862     0.17     -0.02     0.17     1 
0360324072   39.93076   -105.71998     0.15      0.13     0.20     1 
0360324073   39.93099   -105.68066    -0.22      0.32     0.39     1 
0360324074   39.93122   -105.64134    -0.09      0.10     0.13     1 
0360324075   39.93143   -105.60202    -0.06      0.14     0.15     1 
0360324076   39.93163   -105.56270     0.05      0.08     0.09     1 
0360324077   39.93181   -105.52338     0.03      0.03     0.04     1 
0360324078   39.93198   -105.48406     0.16     -0.10     0.19     1 
0360324079   39.93214   -105.44473     0.14      0.01     0.14     1 
0360324082   39.93253   -105.32676     0.12      0.26     0.29     1 
0360324083   39.93263   -105.28744     0.19      0.40     0.45     1 
0360324129   39.89826   -106.42710     0.46      0.03     0.46     1 
0360324130   39.89874   -106.38781     0.62     -0.23     0.66     2 
0360324131   39.89920   -106.34852     0.49      0.02     0.49     1 
0360324134   39.90051   -106.23063     0.05      0.49     0.49     1 
0360324138   39.90207   -106.07344     0.46      0.51     0.69     2 
0360324139   39.90243   -106.03414     0.49      0.46     0.67     2 
0360324140   39.90278   -105.99484     0.26      0.25     0.36     1 
0360324141   39.90311   -105.95553     0.01      0.17     0.17     1 
0360324142   39.90342   -105.91623     0.29      0.07     0.30     1 
0360324143   39.90373   -105.87693     0.28      0.28     0.40     1 
0360324144   39.90402   -105.83763     0.21      0.07     0.22     1 
0360324145   39.90429   -105.79832     0.23      0.37     0.43     1 
0360324146   39.90456   -105.75902     0.28      0.09     0.30     1 
0360324147   39.90481   -105.71971     0.00      0.32     0.32     1 
0360324148   39.90505   -105.68041     0.03      0.25     0.25     1 
0360324149   39.90527   -105.64110     0.08      0.08     0.11     1 
0360324150   39.90548   -105.60179    -0.08      0.04     0.09     1 
0360324151   39.90568   -105.56249    -0.06      0.11     0.13     1 
0360324152   39.90586   -105.52318     0.17      0.00     0.17     1 
0360324153   39.90603   -105.48387     0.15     -0.07     0.17     1 
0360324154   39.90619   -105.44457     0.18     -0.00     0.18     1 
0360324155   39.90633   -105.40526     0.06     -0.02     0.07     1 
0360324156   39.90647   -105.36595     0.06      0.12     0.13     1 
0360324157   39.90658   -105.32664     0.26      0.13     0.29     1 
0360324158   39.90669   -105.28733     0.32      0.31     0.45     1 
0360324204   39.87232   -106.42657     0.18      0.13     0.22     1 
0360324205   39.87280   -106.38729     0.21     -0.03     0.21     1 
0360324206   39.87326   -106.34801     0.34     -0.11     0.36     1 
0360324207   39.87371   -106.30873    -0.43      0.16     0.45     1 
0360324211   39.87538   -106.15160     0.31      0.32     0.45     1 
0360324215   39.87683   -105.99446    -0.23      0.24     0.33     1 
0360324216   39.87716   -105.95517     0.08     -0.07     0.10     1 
0360324217   39.87748   -105.91589     0.30     -0.12     0.32     1 
0360324218   39.87778   -105.87660     0.01      0.30     0.30     1 
0360324219   39.87807   -105.83731     0.08      0.07     0.11     1 
0360324220   39.87835   -105.79802    -0.04      0.17     0.17     1 
0360324223   39.87910   -105.68015    -0.15      0.34     0.37     1 
0360324224   39.87932   -105.64086     0.18      0.30     0.35     1 
0360324225   39.87953   -105.60157     0.16      0.11     0.19     1 
0360324226   39.87973   -105.56228     0.01     -0.06     0.06     1 
0360324227   39.87991   -105.52298     0.05      0.00     0.06     1 
0360324228   39.88009   -105.48369     0.23     -0.09     0.25     1 
0360324229   39.88024   -105.44440     0.20     -0.16     0.26     1 
0360324231   39.88052   -105.36581     0.27      0.11     0.29     1 
0360324232   39.88063   -105.32652     0.28      0.16     0.32     1 
0360324233   39.88074   -105.28722     0.36      0.17     0.39     1 
0360324234   39.88083   -105.24793    -0.01      0.30     0.30     1 
0360324237   39.88102   -105.13005    -0.48     -0.20     0.52     2 
0360324279   39.84638   -106.42603     0.27      0.15     0.31     1 
0360324280   39.84686   -106.38676     0.22     -0.06     0.23     1 
0360324281   39.84732   -106.34750     0.34     -0.26     0.43     1 
0360324288   39.85019   -106.07263     0.06     -0.34     0.34     1 
0360324290   39.85089   -105.99409    -0.06     -0.15     0.16     1 
0360324291   39.85122   -105.95481     0.34     -0.08     0.34     1 
0360324292   39.85153   -105.91554     0.18     -0.00     0.18     1 
0360324293   39.85184   -105.87627    -0.22     -0.01     0.22     1 
0360324294   39.85213   -105.83700    -0.05     -0.11     0.12     1 
0360324295   39.85240   -105.79772    -0.16      0.27     0.31     1 
0360324296   39.85267   -105.75845    -0.18      0.04     0.19     1 
0360324297   39.85292   -105.71917    -0.08     -0.06     0.10     1 
0360324299   39.85338   -105.64062     0.05      0.35     0.36     1 
0360324300   39.85359   -105.60134     0.03      0.02     0.03     1 
0360324301   39.85378   -105.56207    -0.00     -0.05     0.05     1 
0360324302   39.85397   -105.52279     0.22      0.07     0.23     1 
0360324303   39.85414   -105.48351     0.31     -0.12     0.33     1 
0360324304   39.85430   -105.44423     0.52      0.06     0.52     2 
0360324306   39.85457   -105.36567     0.24      0.05     0.24     1 
0360324307   39.85469   -105.32640     0.08      0.16     0.18     1 
0360324308   39.85479   -105.28712     0.24      0.19     0.30     1 
0360324312   39.85507   -105.13000     0.19     -0.30     0.36     1 
0360324313   39.85511   -105.09072     0.02      0.47     0.47     1 
0360324355   39.82091   -106.38624     0.12      0.07     0.14     1 
0360324356   39.82138   -106.34699    -0.05     -0.11     0.12     1 
0360324357   39.82183   -106.30774     0.12     -0.18     0.22     1 
0360324358   39.82226   -106.26849     0.57      0.06     0.57     2 
0360324363   39.82424   -106.07223     0.26     -0.11     0.28     1 
0360324364   39.82460   -106.03297     0.17      0.21     0.27     1 
0360324365   39.82494   -105.99371     0.02      0.06     0.06     1 
0360324367   39.82559   -105.91520     0.05      0.01     0.05     1 
0360324368   39.82589   -105.87594    -0.05     -0.05     0.07     1 
0360324369   39.82618   -105.83668    -0.06      0.01     0.06     1 
0360324370   39.82646   -105.79742     0.14     -0.09     0.17     1 
0360324371   39.82672   -105.75816    -0.07      0.00     0.07     1 
0360324372   39.82697   -105.71890     0.31     -0.49     0.58     2 
0360324374   39.82743   -105.64038     0.13     -0.15     0.20     1 
0360324375   39.82764   -105.60112     0.09     -0.12     0.15     1 
0360324376   39.82784   -105.56185     0.31      0.08     0.32     1 
0360324377   39.82802   -105.52259     0.29     -0.01     0.29     1 
0360324378   39.82819   -105.48333     0.25     -0.16     0.29     1 
0360324379   39.82835   -105.44406     0.40      0.05     0.40     1 
0360324382   39.82874   -105.32627     0.34      0.05     0.35     1 
0360324383   39.82884   -105.28701     0.26      0.18     0.32     1 
0360324384   39.82893   -105.24774    -0.11      0.04     0.12     1 
0360324389   39.82919   -105.05142    -0.42     -0.22     0.47     1 
0360324428   39.79401   -106.46419     0.40      0.09     0.41     1 
0360324429   39.79450   -106.42496     0.45     -0.08     0.46     1 
0360324433   39.79632   -106.26802    -0.25      0.03     0.25     1 
0360324438   39.79830   -106.07182     0.08      0.05     0.09     1 
0360324439   39.79865   -106.03258     0.09     -0.04     0.10     1 
0360324440   39.79900   -105.99334    -0.20      0.10     0.23     1 
0360324441   39.79933   -105.95410    -0.48      0.01     0.48     1 
0360324442   39.79964   -105.91485    -0.22     -0.06     0.23     1 
0360324443   39.79994   -105.87561    -0.14     -0.10     0.17     1 
0360324444   39.80023   -105.83637    -0.11     -0.04     0.12     1 
0360324445   39.80051   -105.79712    -0.08     -0.06     0.10     1 
0360324446   39.80077   -105.75788    -0.25      0.01     0.25     1 
0360324447   39.80102   -105.71863     0.08      0.02     0.08     1 
0360324448   39.80126   -105.67938     0.05     -0.04     0.07     1 
0360324449   39.80148   -105.64014    -0.01     -0.00     0.01     1 
0360324450   39.80169   -105.60089     0.22     -0.05     0.22     1 
0360324451   39.80189   -105.56164     0.20     -0.06     0.21     1 
0360324452   39.80207   -105.52239     0.14     -0.05     0.15     1 
0360324453   39.80224   -105.48315     0.18      0.04     0.19     1 
0360324454   39.80240   -105.44390     0.30      0.08     0.31     1 
0360324457   39.80279   -105.32615     0.19      0.26     0.32     1 
0360324458   39.80289   -105.28690     0.22      0.18     0.28     1 
0360324459   39.80298   -105.24765     0.43      0.11     0.45     1 
0360324503   39.76807   -106.46364     0.18      0.35     0.40     1 
0360324504   39.76856   -106.42442     0.21     -0.05     0.21     1 
0360324510   39.77121   -106.18909     0.38      0.05     0.39     1 
0360324516   39.77338   -105.95374     0.07     -0.10     0.12     1 
0360324517   39.77370   -105.91451    -0.13     -0.00     0.13     1 
0360324518   39.77400   -105.87528     0.08     -0.06     0.10     1 
0360324519   39.77429   -105.83605    -0.08     -0.13     0.15     1 
0360324520   39.77456   -105.79682    -0.09     -0.05     0.10     1 
0360324521   39.77483   -105.75759     0.06      0.11     0.13     1 
0360324522   39.77508   -105.71836     0.22      0.21     0.31     1 
0360324523   39.77531   -105.67913     0.23     -0.11     0.26     1 
0360324524   39.77553   -105.63990     0.17     -0.09     0.20     1 
0360324525   39.77574   -105.60066     0.18     -0.22     0.29     1 
0360324528   39.77629   -105.48296     0.17     -0.07     0.19     1 
0360324529   39.77645   -105.44373     0.08      0.12     0.15     1 
0360324532   39.77684   -105.32603     0.17      0.22     0.28     1 
0360324533   39.77694   -105.28679     0.10      0.20     0.22     1 
0360324534   39.77703   -105.24756     0.34      0.22     0.41     1 
0360324577   39.74163   -106.50229     0.28      0.00     0.28     1 
0360324578   39.74213   -106.46309     0.03      0.14     0.15     1 
0360324579   39.74262   -106.42389     0.18      0.08     0.19     1 
0360324580   39.74309   -106.38468     0.35      0.05     0.35     1 
0360324589   39.74676   -106.03181    -0.12      0.20     0.23     1 
0360324590   39.74710   -105.99259    -0.29     -0.02     0.29     1 
0360324592   39.74775   -105.91417    -0.09     -0.18     0.20     1 
0360324593   39.74805   -105.87495     0.16     -0.18     0.24     1 
0360324594   39.74834   -105.83574    -0.41     -0.21     0.46     1 
0360324595   39.74862   -105.79652    -0.44     -0.02     0.44     1 
0360324596   39.74888   -105.75731     0.05     -0.02     0.05     1 
0360324597   39.74913   -105.71809     0.34     -0.68     0.76     2 
0360324600   39.74980   -105.60044    -0.06     -0.09     0.11     1 
0360324601   39.74999   -105.56122     0.16     -0.28     0.33     1 
0360324603   39.75035   -105.48278     0.09      0.09     0.13     1 
0360324604   39.75050   -105.44356    -0.04      0.14     0.15     1 
0360324605   39.75064   -105.40435    -0.12      0.16     0.20     1 
0360324606   39.75077   -105.36513     0.06      0.06     0.09     1 
0360324607   39.75089   -105.32591     0.10      0.10     0.14     1 
0360324608   39.75100   -105.28669     0.03      0.25     0.25     1 
0360324609   39.75109   -105.24746     0.46      0.10     0.47     1 
0360324614   39.75134   -105.05136    -0.15     -0.02     0.15     1 
0360324653   39.71619   -106.46254     0.32      0.12     0.34     1 
0360324654   39.71667   -106.42335     0.19      0.09     0.22     1 
0360324655   39.71715   -106.38416     0.31      0.31     0.44     1 
0360324656   39.71761   -106.34497     0.55      0.14     0.57     2 
0360324659   39.71891   -106.22740     0.62     -0.21     0.65     2 
0360324661   39.71971   -106.14901     0.08      0.39     0.40     1 
0360324664   39.72082   -106.03142    -0.16     -0.07     0.18     1 
0360324665   39.72116   -105.99222    -0.22     -0.06     0.23     1 
0360324666   39.72149   -105.95302    -0.19     -0.14     0.23     1 
0360324667   39.72180   -105.91382     0.36     -0.18     0.40     1 
0360324668   39.72210   -105.87462    -0.19      0.05     0.20     1 
0360324669   39.72239   -105.83543    -0.29     -0.16     0.33     1 
0360324671   39.72293   -105.75702    -0.17     -0.41     0.45     1 
0360324672   39.72318   -105.71782    -0.13     -0.15     0.19     1 
0360324676   39.72404   -105.56101     0.25      0.02     0.25     1 
0360324677   39.72423   -105.52181     0.26     -0.04     0.27     1 
0360324678   39.72440   -105.48260     0.04      0.16     0.16     1 
0360324679   39.72455   -105.44340     0.03      0.19     0.20     1 
0360324680   39.72470   -105.40419     0.16      0.05     0.17     1 
0360324681   39.72483   -105.36499     0.11      0.13     0.18     1 
0360324682   39.72494   -105.32578     0.08      0.13     0.15     1 
0360324683   39.72505   -105.28658     0.09      0.19     0.21     1 
0360324684   39.72514   -105.24737     0.22      0.09     0.24     1 
0360324736   39.69377   -106.14858     0.09      0.35     0.37     1 
0360324740   39.69521   -105.99185    -0.54      0.21     0.58     2 
0360324741   39.69554   -105.95267    -0.27     -0.11     0.29     1 
0360324742   39.69586   -105.91348    -0.03     -0.25     0.25     1 
0360324743   39.69616   -105.87430    -0.11      0.01     0.11     1 
0360324744   39.69645   -105.83511    -0.23     -0.05     0.24     1 
0360324745   39.69672   -105.79593    -0.23     -0.17     0.29     1 
0360324746   39.69698   -105.75674     0.07     -0.09     0.11     1 
0360324747   39.69723   -105.71755     0.39     -0.38     0.54     2 
0360324748   39.69747   -105.67836     0.14      0.43     0.45     1 
0360324752   39.69828   -105.52161    -0.08      0.11     0.13     1 
0360324755   39.69875   -105.40404     0.49     -0.16     0.52     2 
0360324756   39.69888   -105.36485     0.52     -0.12     0.53     2 
0360324757   39.69899   -105.32566     0.16     -0.02     0.16     1 
0360324758   39.69910   -105.28647     0.24     -0.01     0.24     1 
0360324759   39.69919   -105.24728     0.05      0.03     0.06     1 
0360324760   39.69926   -105.20809     0.33     -0.01     0.33     1 
0360324819   39.67050   -105.83480    -0.12     -0.08     0.15     1 
0360324820   39.67077   -105.79563    -0.64     -0.06     0.64     2 
0360324821   39.67104   -105.75646    -0.77      0.22     0.80     2 
0360324822   39.67129   -105.71728     0.10     -0.42     0.44     1 
0360324823   39.67152   -105.67811    -0.13      0.15     0.20     1 
0360324824   39.67174   -105.63894    -0.04     -0.04     0.06     1 
0360324827   39.67233   -105.52142    -0.13      0.01     0.13     1 
0360324830   39.67280   -105.40389     0.36      0.03     0.36     1 
0360324831   39.67293   -105.36472     0.42     -0.29     0.51     2 
0360324832   39.67304   -105.32554     0.18      0.06     0.19     1 
0360324833   39.67315   -105.28636     0.12      0.07     0.14     1 
0360324834   39.67324   -105.24719     0.16      0.02     0.16     1 
0360324835   39.67331   -105.20801     0.28      0.18     0.33     1 
0360324891   39.64365   -105.95195     0.07      0.25     0.26     1 
0360324893   39.64426   -105.87364    -0.32     -0.14     0.35     1 
0360324894   39.64455   -105.83449     0.42     -0.17     0.45     1 
0360324895   39.64483   -105.79533     0.11     -0.10     0.15     1 
0360324896   39.64509   -105.75617    -0.47      0.06     0.48     1 
0360324897   39.64534   -105.71702    -0.41     -0.48     0.64     2 
0360324898   39.64557   -105.67786    -0.52      0.01     0.52     2 
0360324900   39.64600   -105.59954    -0.47      0.28     0.55     2 
0360324901   39.64620   -105.56038    -0.14     -0.39     0.41     1 
0360324902   39.64638   -105.52122     0.25     -0.25     0.36     1 
0360324905   39.64685   -105.40374     0.31     -0.00     0.31     1 
0360324906   39.64698   -105.36458     0.36     -0.11     0.38     1 
0360324907   39.64710   -105.32542     0.07      0.09     0.12     1 
0360324908   39.64720   -105.28626     0.26     -0.03     0.26     1 
0360324909   39.64729   -105.24709     0.25      0.03     0.25     1 
0360324910   39.64737   -105.20793     0.16      0.25     0.30     1 
0360324911   39.64743   -105.16877    -0.09      0.01     0.09     1 
0360324919   39.64746   -104.85547     0.00     -0.52     0.52     2 
0360324969   39.61861   -105.83418     0.07     -0.24     0.25     1 
0360324972   39.61939   -105.71675    -0.42      0.11     0.43     1 
0360324979   39.62076   -105.44273     0.45     -0.04     0.46     1 
0360324980   39.62090   -105.40359     0.33     -0.13     0.36     1 
0360324981   39.62103   -105.36444     0.29     -0.07     0.30     1 
0360324982   39.62115   -105.32530     0.05      0.06     0.08     1 
0360324983   39.62125   -105.28615     0.29     -0.15     0.33     1 
0360324984   39.62134   -105.24700     0.20     -0.09     0.22     1 
0360324985   39.62141   -105.20785     0.23     -0.12     0.26     1 
0360324994   39.62151   -104.85553    -0.18     -0.54     0.57     2 
0360325054   39.59481   -105.44257     0.12     -0.06     0.14     1 
0360325055   39.59495   -105.40344     0.16     -0.16     0.23     1 
0360325056   39.59508   -105.36431     0.26     -0.05     0.26     1 
0360325057   39.59520   -105.32517     0.30      0.03     0.30     1 
0360325058   39.59530   -105.28604     0.33     -0.11     0.35     1 
0360325059   39.59539   -105.24691     0.11     -0.10     0.14     1 
0360325060   39.59546   -105.20778     0.28     -0.22     0.36     1 
0360325130   39.56900   -105.40329     0.13      0.18     0.22     1 
0360325132   39.56925   -105.32505     0.25     -0.07     0.26     1 
0360325133   39.56935   -105.28593     0.30     -0.18     0.35     1 
0360325134   39.56944   -105.24682     0.15     -0.19     0.24     1 
0360325135   39.56952   -105.20770     0.22     -0.35     0.41     1 
0360325207   39.54330   -105.32493     0.30     -0.09     0.32     1 
0360325208   39.54340   -105.28583     0.40     -0.15     0.43     1 
0360325209   39.54349   -105.24672     0.21     -0.14     0.25     1 
0360325210   39.54357   -105.20762     0.05     -0.29     0.29     1 
0360325211   39.54363   -105.16852     0.06     -0.36     0.36     1 
0360325285   39.51761   -105.20754    -0.03     -0.24     0.24     1 
0360325286   39.51768   -105.16846     0.04     -0.31     0.31     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 352

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.320
  Median: 0.332
  Standard Deviation: 0.273

Sample residual statistics:
  Mean: -0.197
  Median: -0.192
  Standard Deviation: 0.207

Quadrant RMSE: 0.508

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 56

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.012
  Median: 0.006
  Standard Deviation: 0.250

Sample residual statistics:
  Mean: -0.068
  Median: -0.056
  Standard Deviation: 0.254

Quadrant RMSE: 0.363

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 560

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.149
  Median: 0.161
  Standard Deviation: 0.245

Sample residual statistics:
  Mean: 0.048
  Median: 0.064
  Standard Deviation: 0.247

Quadrant RMSE: 0.382

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 120

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.109
  Median: 0.150
  Standard Deviation: 0.238

Sample residual statistics:
  Mean: 0.045
  Median: 0.046
  Standard Deviation: 0.226

Quadrant RMSE: 0.349

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 1088

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: 0.193
  Median: 0.193
  Standard Deviation: 0.270

Sample residual statistics:
  Mean: -0.038
  Median: -0.040
  Standard Deviation: 0.259

Scene RMSE: 0.423

